episode_num,character,line
11,Everyone except Morty and Jessica,Kick his ass! Kick his ass! Kick his ass!
11,Jessica,Brad!
11,Morty,Rick!
11,Rick,"I just did you a favor, Morty."
11,Morty,Sorry about all that. Rick has some really strange friends.
11,Jessica,Ugh! Brad is such a jerk. He's always trying to prove what a man he is. I just want to find somebody nice and sweet.
11,Morty,"Jessica, can I show you something?"
11,Jessica,Wow! Look at all this stuff.
11,Morty,Yeah. This is me and my grandpa Rick's Sci-Fi workshop. Check this out.
11,Jessica,It's beautiful.
11,Morty,"You know, Jessica, there's something I've always wanted to tell you."
11,Jesica,"What's that, Morty?"
11,Morty,I think that you're the most --
11,Jessica,"No, that -- those weird sounds coming from the closet over there."
11,Jessica,Aah!
11,Morty,"Oh, my God!"
11,Squanchy,"Hey, I'm squanching in here!"
11,Morty,"Oh, my God! Oh, that is so disgusting!"
11,Morty,"Ow! Oh! Oh, crap!"
11,Rick,Huh. Big star in the sky.  Oxygen-rich atmosphere. Giant testicle monsters.  We'll be fine! Let's party!
11,Stereo,"♪ Just shake that ass, bitch, and let me see whatcha got ♪"
11,Summer,"I swear to God, Morty, if it weren't for the fact that everyone's still having a blast in there, I would be so furious with you right now."
11,Rick,"Oh, man. Y-you hear that, Morty? You really lucked out with Summer o-on that one."
11,Morty,"How are you guys not freaking out right now?! T-the whole house is sitting in another dimension! I-I mean, w-what the hell are we supposed to do?! M-m-mom and dad are gonna kill us! I'm losing it here, Rick!"
11,Rick,"Relax, Morty, rela-a-a-ax!  It's gonna be fine. All we have to do is go out and find us some kalaxian crystals.  Oh, shit, motherfucker! Kalaxian crystals, Morty, just a few miles South of here."
11,Morty,"Okay. Let's go, then."
11,Morty,"W-w-we got to go get those crystals right now, Rick."
11,Rick,"Whoa, whoa, whoa. Morty, Morty, I-I can't go with you. I got to hang back and make sure everything stays cool here, you know? I mean, who knows what -- what if somebody breaks something?"
11,Summer,Yeah. Me too. I should stay.
11,Abradolph Lincoler,You guys have any aspirin?
11,Rick,"Oh, hey, Morty, this is perfect! You can take Lincoler with you."
11,Abradolph Lincoler,"Hey, man, I'm not going anywhere. I'm injured."
11,Rick,"Shut up, Lincoler.  It's the least you can do for wrecking the living room."
11,Summer,"Yeah! And, Nancy, you should go, too."
11,Nancy,What? Why -- why me?
11,Summer,"Because, uh, you're -- you're so good at playing the flute."
11,Captain #2,"Sorry for the inconvenience, folks. We should resume sinking shortly. In the meantime, please, stay on the ship and enjoy a complimentary plate of James Cameronion rings."
11,Jerry,"Great. Not only is the ship not sinking, but now the fourth wall has been broken."
11,Beth,I am gonna go back to the room to finish my book. You should find that Lucy woman.
11,Jerry,But -- but --
11,Lucy,"You see, Jerry?  May I show you something?"
11,Lucy,"Had everything gone as planned, this entire area would be underwater."
11,Jerry,"I would have liked to see it. This trip has been a ""Titanic"" failure.  Get it?"
11,Jerry,Ooh!
11,Lucy,"Draw me, Jerry."
11,Jerry,"Oh, boy. Lucy, wow. Uh, this isn't what I had in mind."
11,Lucy,But it's the perfect moment. We've been dreaming about this for 16 years.
11,Jerry,"Um, not like this. Not -- not with you. Heh."
11,Lucy,You are gonna draw me.
11,Jerry,Aah!
11,Lucy,Then you're going to fuck me in that car over there.
11,Abradolph Lincoler,"It's weird, 'cause I definitely think that all men are created equal. But, at the same time --"
11,Morty,"Okay! Um, the crystals should be really close."
11,Nancy,There they are!
11,Abradolph Lincoler,Wait. Something's not right.
11,Abradolph Lincoler,Get the crystals! I'll handle the beast! Prepare to be emancipated from your own inferior genes!
11,Nancy,Summer's gonna like me again.
11,Morty,"Lincoler, come on! Let's get out of here!"
11,Abradolph Lincoler,"Mein journey is over, Morty.  I have something important to tell you."
11,Gearhead,"♪ And the gears, they turned for a thousand years ♪ ♪ until the dark day that they stopped ♪"
11,Morty,"Rick, I got them! I got the crystals!"
11,Rick,"All right! You did it, Morty."
11,Morty,"Rick, wait! There's something you need to know. I couldn't have done it without Lincoler. He said that he was really sorry and that he loves you like a father."
11,Morty,"He only wanted you to accept him, and he hopes that his final act would redeem him in your eyes.  He sacrificed himself to save all of us, Rick. He died."
11,Rick,"Well, at least he didn't die in vain. He got these crystals.  And these babies just saved this lame-ass party! Wubba, lubba, dub, dub! Play something. Somebody, play something."
11,Morty,Wait a minute. What?
11,Rick,♪ Put your right foot forward ♪ ♪ and your left foot back ♪ ♪ then fucking slide around ♪ ♪ like on a nordictrack ♪
11,Rick,"♪ move to the left ♪ ♪ step to the right ♪ ♪ wiggle your elbows, and look ♪ ♪ up into the light ♪"
11,Song,"♪ it's the, it's the ♪ ♪ it's the Rick dance ♪ ♪ it's the, it's the ♪ ♪ it's the Rick dance ♪"
11,Rick,"Slow Mobius, hit me with the clock beam!"
11,Song,"♪ It's the, it's the ♪ ♪ it's the Rick dance ♪"
11,Rick,"That's the Rick dance! All right!  Whoa, man!"
11,Morty,What the hell was that?! I thought those crystals were supposed to help us get home or something!
11,Rick,"What? No, no, no. I can get us home whenever I want to. But, listen, speaking of those crystals, can I get the rest of them? I'm starting to come down, Morty.  Crystal kalaxian is a really strong, but fleeting high."
11,Morty,"That's what I think of your crystals, Rick!"
11,Rick,"Oh, Morty, you idiot! Does anybody else have any more k-lax? B-birdperson?"
11,Rick,"Uh, squanchy?"
11,Squanchy,Don't squaunch at me.
11,Morty,"All right, everybody, party is officially over! Rick, take us home now."
11,Rick,"All right, all right, fine, Morty, you party pooper buzzkill! Boo, boo! Morty sucks!"
11,Tammy,"Boo! You suck, whatever your name is."
11,Everyone,Boo!
11,Rick,"Morty, you're the worst, Morty."
11,Gearhead,But these gears just started turnin'.
11,Lucy,"Almost finished, Jerry?"
11,Jerry,"Uh, almost. I haven't quite captured your beautiful eyes."
11,Lucy,I'm sure it's good enough. Move!
11,Lucy,"Every weekend, Jacks and Roses have their Titanic experience in this car, and I have to mop it up. The floor drops out to make it easier.  But now it's my turn. We're going to get it nice and steamy in there, and I'm going to slam my hand on the steam and leave a nice handprint, and then you're going to love inside of me."
11,Lucy,No mess. No clean.
11,Jerry,Beth!
11,Beth,Bet you're glad I think kindles are dumb now.
11,Beth,I can't help but feel a little guilty. I didn't peg Lucy for a rapist.
11,Jerry,"What does a rapist look like exactly, Beth? Is it a slavic man wearing a denim jacket with a patchy beard and the scent of cheap champagne wafting over his blister-pocked lips?"
11,Beth,What?
11,Beth,"Well, at least you got all this free stuff."
11,Beth,Should be enough to satisfy your Titanic Jones for a while.
11,Jerry,"Ugh! I'm not going to fit.  Beth, listen to me. You're going to get out of here. You're gonna go on, and --"
11,Beth,"Jerry, just leave the door."
11,Jerry,"It's not a door, Beth. It's debris."
11,Beth,I don't care. Just leave it.
11,Jerry,Yeah. Okay.
11,Lucy,"Ahahahah! ""Cape fear""! Hahahaha! ""Cape fear""! I'm -- I'm doing -- I'm -- I'm going to do like from ""cape fear""."
11,Lucy,Ugh! Auh! Augh!
11,Squanchy,"Hey, squanchers! The party's squanching on at my place!"
11,Summer,"Cool. I'm coming, too."
11,Squanchy,"Uh, no. You're not squanchy enough for a squanchy party."
11,Summer,What?
11,Squanchy,Nancy told us what a bitch you are.
11,Summer,"Guys, seriously. Nancy?"
11,Nancy,"Summer, you're a bad person. All you care about is having popular people like you. That's not what Abradolph Lincoler stood for. Well, I-it was hard to pin down what he stood for, but it's certainly not what he died for."
11,Summer,"Next time I party, I'm just gonna focus on getting totally wrecked.  You're so wise."
11,Rick,"Hmm, yeah. Mhh mhm..."
11,Birdperson,May I assist you with that?
11,Morty,"Uh, sure, yeah.  Thanks."
11,Birdperson,"Morty, do you know what ""wubba lubba dub dub"" means?"
11,Morty,"Uh, that's just Rick's stupid nonsense catchphrase."
11,Birdperson,"It's not nonsense at all. In my people's tongue, it means, ""I am in great pain. Please help me."""
11,Morty,"Well, I got news for you. He's saying it ironically."
11,Birdperson,"No, Morty. Your grandfather is, indeed, in very deep pain. That is why he must numb himself."
11,Morty,"Come on, um..."
11,Birdperson,Birdperson.
11,Morty,"Come on, birdperson. Rick's not that complicated. He's just a huge asshole."
11,Birdperson,Then why do you care so much if you are no longer allowed to continue on your adventures together? It appears fate has presented you with an opportunity to free yourself of Rick forever.
11,Morty,You know what? You're right. I shouldn't even care. This is probably the best thing that could have happened to me.
11,Morty,I'm sick of having adventures with Rick.
11,Birdperson,"My people have another saying-- ""gubba nub nub doo rah kah"". It means, ""whatever lets you sleep at night""."
11,Summer,"Guys, mom and dad are, like, right around the corner."
11,Birdperson,"This is your moment, Morty. Choose wisely. Tammy!"
11,Birdperson,Caw!
11,Summer,Wow. We are so screwed.
11,Morty,"Rick, wake up."
11,Rick,Huh? What? Wait? What? What? Stop.
11,Morty,"Rick, you got to do something quick. My parents are home."
11,Rick,"Augh. Uh, all -- all right.  All right. Hold -- hold on.  Ahh! So good."
11,Morty,"Oh, my God. They're walking up the driveway."
11,Rick,Bring me the thing.
11,Morty,What -- what thing?
11,Rick,"The thing. The thing. The -- the -- it's got, like, buttons on it and lights on it. It -- it -- it beeps."
11,Morty,Rick! That describes everything in your garage!
11,Summer,Do you mean this?
11,Rick,Summer  for for the win.
11,Rick,"All right, that should do it."
11,Morty,Whoa! What did you do?
11,Rick,"Uh, s-see for yourself."
11,Summer,Whoa!
11,Rick,"Yeah, e-everything's frozen in time. Yeah, and slow mobius thinks he's all that."
11,Morty,For how long?
11,Rick,I don't know. How long do you guys want? A week? A month?
11,Summer,Can we start cleaning the house and see how we feel?
11,Rick,Worst movie ever.
11,Summer,Dumb.
11,Morty,"Ooh, boy, what a waste of time."
11,Morty,"Get it? You know, 'cause it's frozen."
11,Summer,This has been so much fun.
11,Morty,"Hey, Rick. You know, this whole time, I haven't once heard you say that ""wubba lubba dub dub"" thing that you usually say."
11,Rick,Don't need to. I have a  new catchphrase.
11,Morty,"Oh, yeah? What -- what's that, Rick?"
11,Rick,love my grandkids.
11,Morty and Summer in unison,Aww.
11,Rick,"Psych! Just kidding -- my new catchphrase is, ""I don't give a fuck""."
11,Rick and the song,"♪ Just shake that ass, bitch, and let me see whatcha got ♪ ♪ just shake that ass, bitch, and let me see whatcha got ♪ Roll credits! ♪ Just shake that a-- Roll the credits! Go! ♪ Just shake that ass That's the end of season one!"
11,Rick,"That's the end, motherfucker! ""I don't give a fuck"" is my new catchphrase! Fuck you! That's season one! Boom! Season one up in your face, motherfucker! Yeah!"
11,Abradolph Lincoler,Revenge.
11,Abradolph Lincoler,What?!
11,Shirtless guy,Party!
11,Shirtless guy,"Whoo, baby!"
11,Abradolph Lincoler,"Please, stop!"
11,Shirtless Guy,"Hey, brah!"
11,Abradolph Lincoler,I don't understand. Are you enjoying this? Do you like this?
11,Shirtless Guy,"Yeah, you know it, dawg! Whoo, baby!"
12,Summer,"Hurry up Morty, Grampa's about to unfreeze time. You know you really should be cleaning from top to bottom."
12,Morty,"I know how to vacuum Mom and Dad, Summer, I've been doing it for six months!"
12,Summer,"Then you've been doing it wrong for six months. Oh, my God, is that mildew?"
12,Morty,It's not my fault we froze time on a humid day!
12,Summer,"You have dropped so many balls, man. Do you ever get scared Grampa Rick might make me his new sidekick?"
12,Morty,What? What kind of monster are you?
12,Summer,A competent one.
12,Rick,"Alright, listen, you two, we froze time for a pretty long time, so when I unfreeze it, the world's time is gonna be fine, but our time's gonna need a little time to, you know, stabilize."
12,Morty,Our time is gonna be unstable? What does that even mean?
12,Rick,"It means relax and stop being a pussy, Morty. I thought you learned that by now. It also means don't touch your parents or we could shatter into countless theoretical shards."
