episode_num,season,Line_num,character,line
4,1,173,Morty,"Aw, geez, Rick. What are you doing, man?"
4,1,174,Rick,"Y-y-you're a good kid, Morty. Y-you're a real l-little c-character, Morty."
4,1,175,Morty,"Oh, boy."
4,1,176,Rick,"You know, I had a really rocky road today, M-Morty. You're my little friend, aren't you? We had some good times together, huh, M-Morty? We You're a real true hero out in the field. You're a... You're a real trouper, huh, M-M-Morty?"
4,1,177,Morty,"Have you been drinking, Rick?"
4,1,178,Rick,"I really appreciate you, Morty."
4,1,179,Morty,"O-okay, cool. A-alright, Rick"
4,1,180,Morty,No! No! No!
4,1,181,Rick,You little son of a bitch!
4,1,182,Rick,"I-I-I’m sorry, Morty. Y-you're a good… You're a good kid, Morty."
4,1,183,Morty,Geez!
4,1,184,Morty,Oh my god!
4,1,185,Morty,W-w-what the hell? What a life.
5,1,1,Rick,Run!
5,1,2,Rick,"Morty, do it! Hit the button now!"
5,1,3,Morty,"I can’t do it, Rick! They’re my parents and sister!"
5,1,4,Beth,"Morty, please. I love you, sweetheart."
5,1,5,Morty,Ohhhh…
5,1,6,Rick,"Good work, Morty."
5,1,7,Rick,"You okay, Morty? Told you not to trust that tuna."
5,1,8,Morty,I just killed my family! I don’t care what they were!
5,1,9,Rick,"I dunno, Morty. Some people would pay top dollar for that kinda breakthrough."
5,1,10,Morty,"Y-You know what, Rick? That’s it! I-I’m done with these…insane adventures! That was really traumatizing! I quit! I’m out!"
5,1,11,Rick,"Oh yeah, Morty. Yeah, t-t-that- that’s real easy to say from the sidekick position. But—But, uh, h-how about next time you be in charge, then we’ll talk about how simple and fun it is."
5,1,12,Rick,"Okay, fine. But let’s make it interesting, Morty. I-I-If your adventure sucks, and we bail halfway through it, you lose the right to bitch about all future adventures. Plus, you have to do my laundry for a month."
5,1,13,Morty,"Okay, all right, tough guy! But if my adventure's good... I get to be in charge of every third adventure!"
5,1,14,Rick,Every 10th.
5,1,15,Morty,"Deal. All right. Well, come on, let's get going."
5,1,16,Beth,"Dad, the dishwasher's doing that thing again."
5,1,17,Rick,Washing dishes?
5,1,18,Beth,No. The opposite. Can you fix it?
5,1,19,Summer,"Grandpa Rick, can you help me with my science homework?"
5,1,20,Rick,Yeah just don't do it.
5,1,21,Summer,Grandpa!
5,1,22,Jerry,"Hey, Rick, you got some kind of hand-shaped device that can open this mayonnaise jar?"
5,1,23,Rick,"Wow. Hat trick. All right, Morty, let's put a pin in this. I got to help your pathetic family."
5,1,24,Morty,"Oh, that sounds like something a chicken would say. Bawk, bawk, bawk, bawk, bawk, bawk."
5,1,25,Rick,"Oh, Morty, you done did it this time. It's on. I can't wait to watch your adventure lay a huge fart. As for you dingdongs... This is a Meeseeks box. Let me show you how it works. You press this."
5,1,26,Meeseeks,I'm Mr. Meeseeks! Look at me!
5,1,27,Rick,"You make a request. Mr. Meeseeks, open Jerry's stupid mayonnaise jar."
5,1,28,Meeseeks,"Yes, siree!"
5,1,29,Rick,The Meeseeks fulfills the request.
5,1,30,Meeseeks,All done!
5,1,31,Jerry,Wow!
5,1,32,Rick,And then it stops existing.
5,1,33,Summer,"Oh, my God, he exploded!"
5,1,34,Rick,"Trust me, they're fine with it. Knock yourselves out just keep your requests simple. They're not gods."
5,1,35,Morty,All right! Get out of here now! Everybody out of here! I got a bet to win!
5,1,36,Beth,So many possibilities.
5,1,37,Summer,My mind is racing.
5,1,38,Jerry,"If we're gonna use this thing, which I'm not even sure we should, we need to keep it simple."
5,1,39,Meeseeks,I'm Mr. Meeseeks!
5,1,40,Summer,I want to be popular at school!
5,1,41,Meeseeks,"Ooh, okay!"
5,1,42,Jerry,"Summer, what did I just-"
5,1,43,Meeseeks 2,"Ooh, I'm Mr. Meeseeks! Look at me!"
5,1,44,Beth,I want I want to be a more complete woman!
5,1,45,Jerry,Beth!
5,1,46,Meeseeks 2,"Oh, yeah! Yes, ma'am!"
5,1,47,Jerry,"You guys are doing it wrong. He said ""simple."""
5,1,48,Meeseeks 3,"Hey, there. I'm Mr. Meeseeks!"
5,1,49,Jerry,"Mr. Meeseeks, I would like to take two strokes off my golf game."
5,1,50,Meeseeks 3,"Ooh, yeah! Can do!"
5,1,51,Jerry,Nailed it.
5,1,52,Rick,"God, Morty, what a boring start to an adventure. Why didn't we just go to Kentucky?"
5,1,53,Morty,"Rick, this is a fantasy-type world with creatures and all sorts of fantasy things. We're going on a quest, okay?"
5,1,54,Rick,Can't wait.
5,1,55,Morty,Ahem. Excuse me! We are two humble heroes in search of adventure!
5,1,56,Rick,"Oh, my God, so embarrassing."
5,1,57,Villager ,"At last! Two heroes! You must help us! This village is terribly poor, yet the giant that lives in the clouds above has untold treasures!"
5,1,58,Morty,"You know what? I accept your call to adventure, good sir, kind sir. Come on, Rick. There's a giant in the clouds!"
5,1,59,Rick,Yeah. Beginner's luck.
5,1,60,Meeseeks 1,"In conclusion, a friendship with Summer Smith is the most valuable and enriching experience of your young lives. I'm Mr. Meeseeks! Look at me! Thank you!"
5,1,61,Principal Gene V.,"Uh, Mr. Meeseeks, was it? Yeah. Gene Vagina. Listen, I'm in a bit of custody thing with my ex and was wondering- - No, I'll get your info from Summer."
5,1,62,Beth,"I got pregnant at 17. I mean, I still put myself through veterinary school. Yes, I'm successful, but what if I hadn't...-- I'm just saying, somewhere along the way, I lost that wide-eyed girl from muskegon."
5,1,63,Meeseeks 2,"She's still there, Beth."
5,1,64,Beth,"Well, her waistline isn't."
5,1,65,Meeseeks 2,"Beth, having a family doesn't mean that you stop being an individual. You know the best thing you can do for people that depend on you? Be honest with them, even if it means setting them free."
5,1,66,Beth,You're saying I should leave Jerry.  I can't believe I'm finally having this conversation.
5,1,67,Waiter ,More wine?
5,1,68,Beth,I think I've had enough.
5,1,69,Meeseeks 3,"Remember to square your shoulders, Jerry."
5,1,70,Jerry,"Yeah, yeah. I got it."
5,1,71,Meeseeks 3,That's okay. I'm Mr. Meeseeks! Look at me! Try again and keep your head down.
5,1,72,Jerry,"Okay, well, which is it? Square my shoulders or keep my head down?"
5,1,73,Meeseeks 3,"Well, it's both. But most importantly, you got to relax."
5,1,74,Jerry,"You know what, Mr. Meeseeks? I don't think this is working. I give up."
5,1,75,Meeseeks 3 ,"I'm sorry, Jerry, but it doesn't work like that. I'm Mr. Meeseeks. I have to fulfill my purpose so I can go away. Look at me."
5,1,76,Jerry,"Well, make yourself comfortable, because I suck."
5,1,77,Meeseeks 3,"No, Jerry, I'm the one who SUCKS! Let me try something."
5,1,78,Meeseeks 4,I'm Mr. Meeseeks! Look at me!
5,1,79,Meeseeks 3,"Hi, Mr. Meeseeks! I'm Mr. Meeseeks! Look at me."
5,1,80,Meeseeks 4,Hi!
5,1,81,Meeseeks 3,Can you help me get two strokes off of Jerry's golf swing?
5,1,82,Meeseeks 4,Can do! I'm Mr. Meeseeks! Is he keeping his shoulders squared?
5,1,83,Meeseeks 3,"Ooh, he's trying!"
5,1,84,Rick,"All right, Morty. We're in your stupid giant's castle. What do we do next?"
5,1,85,Morty,"Would you just relax, Rick? All we got to do is find the treasure room, okay? It's nice and simple. You know, I'm sorry everything's going so smoothly and adventurously."
5,1,86,Rick ,"Uh-oh, Morty. Startin' to get a little hairy. What do you want to do, boss?"
5,1,87,Morty,"Come on, hurry. Behind this cookie jar."
5,1,88,Giant,Fee! Fi! Fo! Fum!
5,1,89,Rick,"Just give up, Morty. This is game over. I'll take us home right now. You just say the word."
5,1,90,Morty,"No way, Rick. This is all part of it. Adventures have conflict. Deal with it."
5,1,91,Giant,I smell the blood of- whoop!
5,1,92,Morty,Holy crap.
5,1,93,Rick,"Oh, boy. He looks pretty bad down there, Morty. Looks like he's bleeding out."
5,1,94,Giant woman,"Oh, Jesus! Dale! You sons of bitches! Oh, man. Hello, 911? My husband has been attacked by tiny people! He's dying!"
5,1,95,Detective,"Hey, look, we get it. You're little, you're down on your luck, you think, ""hey, he's a giant. Why don't we break into his home, rob him, and murder him?"""
5,1,96,Morty,Th-th but that's not how it went down!
5,1,97,Detective,"Oh, well, it's going down like that. You're both going down like that."
5,1,98,Rick,"Ooh, boy, Morty, you're really showing me how it's done. Real straightforward and fun."
5,1,99,Summer,"Like, letting go of the need to be popular is what makes people like you."
5,1,100,Beth,The most important love you can receive is from yourself.
5,1,101,Meeseeks,"Okay, Jerry, you got to just choke up on the club!"
5,1,102,Jerry,"Well, which is it, choke up or follow-through?!"
5,1,103,Meeseeks,"Aww, come on, Jerry, we've been over this. You know you got to do both! This is as frustrating for us as it is for you."
5,1,104,Jerry,Don't tell me that! That just puts pressure on me!
5,1,105,Meeseeks,Just try to relax.
5,1,106,Jerry,"You try to relax! Have you ever tried to relax?! It is a paradox!  Ugh, these Meeseeks, huh? Kind of a handful. I can't imagine what you two must be going through."
5,1,107,Beth,"Our Meeseeks have been gone for hours, Jerry."
5,1,108,Jerry,You're kidding me.
5,1,109,Beth,Notice anything different?
5,1,110,Jerry,I'm sorry. Hours?
5,1,111,Summer,"Dad, mom is a beautiful woman! Look at her! You will lose her!"
5,1,112,Meeseeks,"Uhh... Hey, Jerry, you mind if we get back to the task at hand? Meeseeks don't usually have to exist this long. It's getting weird."
5,1,113,Judge,"Order in the court! Before the jury reaches its verdict, I just want to say that I consider you both very guilty."
5,1,114,Rick ,"Oh, great adventure, buddy. Rick and Morty go to giant prison. You know, if somebody drops the soap, it's gonna land on our heads and crush our spines, Morty. You know, it'll be really easy to rape us after that."
5,1,115,Morty,"We're gonna be okay, Rick."
5,1,116,Rick,"How? They took my portal gun. This is an open-and-shut case, Morty. You know, what do you think's gonna happen, some magical angel's gonna show up and then-"
5,1,117,Giant Lawyer,"Fee! Fi! Fo! Fum! I smell the violation of civil liberties! Your honor, I'm from a tiny-persons advocacy group and I have here in my hand a motion to dismiss. These little men were never read their giant rights and are therefore free-fi to fo-home."
5,1,118,Rick,W-what the hell is he talking about?
5,1,119,Giant Lawyer,"They're free to go, is what I meant. I'm deconstructing our our our thing we say. We're giants. Nobody got that? Whatever."
5,1,120,Morty,"Oh, man, what did I tell you, Rick? We did it!"
5,1,121,Rick,"All right, Morty, looks like the portal gun's still working. You ready to head home?"
5,1,122,Morty,"Oh, yeah, you'd like that, wouldn't you, Rick? Well, you know what? We're not bailing out just yet. You know, we're gonna go find some treasure or something and and we're gonna bring it to those villagers."
5,1,123,Rick,"Morty, cut your losses. This is obviously awash."
5,1,124,Morty,"Yeah, you were saying that back when we first got arrested, but here we are, you know, walking down the courthouse steps."
5,1,125,Rick,"Oh, boy, Morty."
5,1,126,Morty,"Usually, walking down the courthouse steps is the easy part of the adventure."
5,1,127,Rick,"What do you say, Morty?"
5,1,128,Morty,"I say give me a hand, sidekick."
5,1,129,Jerry,Everybody shut up! Let me try!  Damn it! Damn it! Damn it!
5,1,130,Beth,I'm going out.
5,1,131,Jerry,Wait. What?
5,1,132,Beth,"Well, you're busy. I'm hungry. I thought I'd go out. Do you want me to be happy or do you want me to be in prison?"
5,1,133,Jerry,"Whoa, whoa, where in the hell is, I'll take you to dinner."
5,1,134,All the Meeseeks,AWWWWWWW!
5,1,135,Jerry,"Hey, you know what? It's hard being me, too. I'll be right there. Look, I've got a marriage to keep together. At this point, my golf swing is more your problem than mine."
5,1,136,Meeseeks,I can't take it anymore. I just want to die!
5,1,137,Rick,"Yeah, Morty, this is the part of the story everybody loves scaling down 650,000 oversized steps."
5,1,138,Morty,"All right, okay, you know, if this was a story, this part wouldn't be included, stupid.  Hey, Rick, what do you know? Look down there. Looks like some kind of tavern or something built right into the side of the step."
5,1,139,Morty,"Oh, wow, Rick. Now, this is more like it. Look, there's little staircase-shaped people in here. All kinds of crazy characters. This place is great, you know? It's whimsical and fun."
5,1,140,Rick,"What are you looking at, motherfucker?"
5,1,141,Morty,"Easy, Rick."
5,1,142,Waitress,"Pay them no mind. Those stair goblins can be moody. Now, what can I getcha? We've got skarlog poppies, flurlow, halzingers, bloogies, juicy time babies."
5,1,143,Rick,"Yeah, yeah, yeah, how about some scotch whiskey? You got any of that around here? Or just a bunch of nonsense words?"
5,1,144,Morty,"Rick... We'll have two bloogies, please. And, uh, we were wondering, is there a faster way two heroes could get down these stairs?"
5,1,145,Slippery,Y'all need to ride down the stairs? My name is slippely-slippery stair. I'll take you down there for 25 shmeckels.
5,1,146,Rick,25 shmeckels? I don't know how much I don't know what that is. Is that a lot? Is it a little?
5,1,147,Waitress,That's exactly how much I spent on my big fake boobies.
5,1,148,Mr. Booby Buyer,"Hi, I'm Mr. Booby Buyer. I'll buy those boobies for 25 shmeckels."
5,1,149,Waitess,"It's a tempting offer, but I'm gonna have to decline."
5,1,150,Mr. Booby Buyer,Rats! What a shame.
5,1,151,Rick,"Morty, your adventure's in a spiral. For real, man, time to pull out."
5,1,152,Morty,"You keep heckling my adventure, Rick! You know why?"
5,1,153,Rick,"Uh, because it's lame?"
5,1,154,Morty,"It's because you're petty! You know, how many times have I had to follow you into some nonsensical bull crap? I always roll with the punches, Rick. Why can't you? Look, I got to take a leak, and when I come back, if you haven't learned how to lighten up, don't be here!"
5,1,155,Rick,Whatever.
5,1,156,Meeseeks,"It's become clear-look at me- that if we concentrate all our efforts on Jerry's follow-through, we will solve this problem. I'm Mr. Meeseeks."
5,1,157,Meeseeks 3,"Look at me. I'm Mr. Meeseeks. I've been trying to help Jerry for two days, an eternity in Meeseeks time, and nothing's worked. I fear the worst."
5,1,158,Meeseeks,"Your failures are your own, old man. I'm Mr. Meeseeks! Look at me. I say follow-through! Who's with me?! Follow-through!"
5,1,159,New Meeseeks,I'm Mr. Meeseeks! Look at me!
5,1,160,Meeseeks,Kill him!
5,1,161,New Meeseeks,Hisssss!
5,1,162,Mr. Jelly Bean,How are you today? I'm Mr. Jelly Bean!
5,1,163,Morty,"Hi, Mr. Jelly Bean. I'm Morty. My grandpa and I are on an adventure."
5,1,164,Mr. Jelly Bean,Nice. Is it a fun adventure?
5,1,165,Morty,I hope so. But I'm starting to get nervous that maybe it's gone a little too far off the rails.
5,1,166,Mr. Jelly Bean,"Well, isn't that what adventures do?"
5,1,167,Morty,"Hey, you know what? You're right. Everything's going fine. I just got to relax and go with the flow."
5,1,168,Mr. Jelly Bean,Yeah.
5,1,169,Morty,Okay. Uh. B-bye.
5,1,170,Mr. Jelly Bean,"Uhh, no, stay. Go with the flow!"
5,1,171,Morty,Stop. You're making me really uncomfortable.
5,1,172,Mr. Jelly Bean ,Stop fighting me! Just let this happen!
5,1,173,Morty,Get off of me!
5,1,174,Rick,♪ Sweet home Alabama. Wooooo! ♪
5,1,175,Morty,Whoo! No! Stop! Please!
5,1,176,Mr. Jelly Bean,"Stop being such a fucking tease, you sweet little twat!"
5,1,177,Morty,No! No!
5,1,178,Meeseeks,"Everybody sto-o-o-p! Look at me! My brothers, nothing will be accomplished by shedding Meeseeks blood. None of us can die until our job is done."
5,1,179,Meeseeks,"No, we won't. But we will get all strokes off his game."
5,1,180,All other Meeseeks,Where's he going with this? What does he mean?
